Time_UNIT_sec,INS.Accel.A_x_UNIT_m/s2,INS.Accel.A_y_UNIT_m/s2,INS.Accel.A_z_UNIT_m/s2,INS.Gyro.p_UNIT_deg/s,INS.Gyro.q_UNIT_deg/s,INS.Gyro.r_UNIT_deg/s,INS.Euler.Roll_UNIT_deg,INS.Euler.Pitch_UNIT_deg,INS.Euler.Yaw_UNIT_deg,INS.GPS.P_n_UNIT_m_FRAME_O,INS.GPS.P_e_UNIT_m_FRAME_O,INS.GPS.P_d_UNIT_m_FRAME_O,INS.GPS.V_n_UNIT_m/s_FRAME_O,INS.GPS.V_e_UNIT_m/s_FRAME_O,INS.GPS.V_d_UNIT_m/s_FRAME_O,Airdata.Vair_UNIT_m/s,Airdata.AoA_UNIT_deg,Airdata.AoS_UNIT_deg
706.68,0.4682455,0.45315749,-7.7031135,1.4980679,-15.595915,-3.5206958,-1.8234744,4.6357757,-140.56394,151.25608,-71.72406,-57.245497,-16.696433,-14.482271,-2.3436926,21.191985,-1.721384,-0.21062887
706.69,0.57905653,0.20340846,-7.410675,1.2630537,-16.09412,-3.6792595,-1.8220482,4.4681056,-140.61046,151.0794,-71.871789,-57.230637,-16.692646,-14.48587,-2.3194292,21.187507,-1.8223728,-0.14675449
706.7,0.55119872,-0.036584764,-7.2581164,1.6712227,-16.643097,-3.6685257,-1.8194386,4.303274,-140.63867,150.90306,-72.019107,-57.281408,-16.693128,-14.482577,-2.2938657,21.182326,-1.9184783,-0.12341782
706.71,0.54273232,-0.12616594,-7.1981072,2.8068876,-17.078839,-3.6114634,-1.7989714,4.13782,-140.66049,150.72666,-72.165684,-57.343885,-16.699934,-14.478203,-2.2682265,21.181193,-2.0144271,-0.12152168
706.72,0.62205249,0.083565249,-6.9364024,4.0198301,-19.089011,-3.9808389,-1.7633215,3.9633854,-140.69645,150.54974,-72.312299,-57.353052,-16.701446,-14.475946,-2.2426411,21.17717,-2.1194716,-0.093222026
706.73,0.66402803,0.33477652,-6.4156136,4.90763,-22.219867,-3.9386617,-1.7207895,3.7789037,-140.73583,150.37068,-72.459971,-57.338716,-16.700542,-14.476339,-2.2152618,21.172814,-2.2293915,-0.05210372
706.74,0.76409445,0.31101603,-5.7943158,5.7329644,-25.436989,-3.0900795,-1.6691795,3.5226416,-140.77118,150.19185,-72.608668,-57.353829,-16.702468,-14.483036,-2.1780896,21.173763,-2.382791,-0.0036600469
706.75,0.83494442,0.11673082,-5.1935406,6.7336836,-28.32079,-2.0737473,-1.6114635,3.241781,-140.78726,150.01306,-72.757727,-57.380932,-16.704275,-14.487804,-2.1327285,21.172716,-2.5398259,0.021686957
706.76,0.81044031,-0.00012316199,-4.4024734,7.5339825,-30.91963,-1.4420799,-1.5387997,2.9560869,-140.78867,149.8345,-72.906803,-57.420107,-16.710801,-14.488547,-2.0854337,21.17252,-2.6971268,0.014872098
706.77,0.94231664,-0.00036028929,-3.5111014,7.2704091,-33.879635,-1.016549,-1.4531635,2.6437329,-140.79137,149.6565,-73.056138,-57.504235,-16.718175,-14.489481,-2.0329831,21.173147,-2.8668483,0.0080054193
706.78,1.0826036,0.10212555,-2.6637834,5.9405952,-36.720394,-0.45032983,-1.3732392,2.2742948,-140.8001,149.47794,-73.205168,-57.533543,-16.721763,-14.495947,-1.9594559,21.172278,-3.0362262,0.023845882
706.79,1.196093,0.087102813,-2.0417613,4.1193199,-38.775047,0.49613104,-1.3311043,1.8879356,-140.78939,149.2982,-73.353276,-57.53124,-16.731665,-14.505073,-1.8827503,21.177597,-3.2130863,0.014766173
706.8,1.2399939,-0.21471614,-1.5668057,2.9362493,-40.700115,1.4646398,-1.3022394,1.4979003,-140.76759,149.11794,-73.5008,-57.559449,-16.740576,-14.512985,-1.8053598,21.181648,-3.3925044,-0.006363348
706.81,1.0311885,-0.44459393,-0.87590363,2.9131462,-43.124148,1.5343084,-1.2807427,1.0942425,-140.73728,148.93687,-73.647551,-57.586788,-16.751201,-14.51816,-1.7237369,21.18505,-3.5747484,-0.045597525
706.82,0.85796477,-0.61004135,-0.12277625,3.4932177,-45.504192,0.92576696,-1.248732,0.63830178,-140.70657,148.75539,-73.79412,-57.643647,-16.766269,-14.517564,-1.6283362,21.187985,-3.7725461,-0.10563704
706.83,0.74350719,-0.54433429,0.83914925,4.2264401,-48.371195,0.53311655,-1.2098043,0.16375826,-140.69524,148.57455,-73.941025,-57.676217,-16.772617,-14.516755,-1.5253244,21.183014,-3.969177,-0.13084476
706.84,0.83981785,-0.28992489,1.7698961,5.2719678,-51.020169,0.77450182,-1.1615949,-0.31051819,-140.69307,148.39436,-74.088199,-57.716033,-16.782223,-14.5169,-1.4203694,21.181238,-4.1594667,-0.15055868
706.85,1.1248753,-0.082333862,2.5846021,6.6424277,-54.458958,1.5205335,-1.1126542,-0.84882756,-140.66661,148.21351,-74.235863,-57.786163,-16.788532,-14.521513,-1.2949375,21.18043,-4.3583198,-0.17964234
706.86,1.368845,0.11235308,3.2022235,8.1026197,-57.909925,1.8595165,-1.0347261,-1.4051985,-140.63095,148.03231,-74.383416,-57.84136,-16.798144,-14.531314,-1.1640086,21.186051,-4.5594126,-0.21598156
706.87,1.4839917,0.010316914,3.7628572,9.0577035,-61.330202,1.3933783,-0.94346316,-2.0099798,-140.59832,147.85038,-74.530616,-57.894111,-16.807606,-14.542622,-1.0327581,21.194489,-4.8077636,-0.24946815
706.88,1.4182864,-0.23106304,4.5378895,9.0079831,-64.723525,0.90571645,-0.84450168,-2.623344,-140.58278,147.66886,-74.677798,-57.926485,-16.817358,-14.554028,-0.89927643,21.204115,-5.0585435,-0.26833159
706.89,1.3729473,-0.36094248,5.5857039,8.7751564,-67.390397,0.71746531,-0.75863546,-3.3046929,-140.57087,147.48792,-74.824864,-57.952852,-16.828807,-14.555787,-0.74636603,21.20955,-5.3259095,-0.30708699
706.9,1.4346762,-0.30330331,6.5520228,8.9722601,-69.544339,0.69608885,-0.68083546,-3.9930241,-140.55153,147.30696,-74.971093,-57.980738,-16.839073,-14.556392,-0.58704294,21.214839,-5.5833243,-0.35617099
706.91,1.5840535,-0.029594394,7.2103438,10.17589,-70.536195,0.23162901,-0.59133383,-4.6939711,-140.53324,147.12613,-75.116477,-58.008501,-16.845849,-14.563152,-0.41561646,21.222781,-5.8204404,-0.38985551
706.92,1.723306,0.029188627,7.9512799,11.853094,-72.483113,-0.59485145,-0.48473098,-5.4053391,-140.5258,146.94528,-75.261442,-58.048714,-16.853166,-14.572078,-0.24212075,21.235426,-6.0623423,-0.41374465
706.93,1.8755476,-0.22165156,8.6764387,12.932195,-75.236696,-1.1737691,-0.35118137,-6.1250528,-140.53667,146.76566,-75.40666,-58.097062,-16.85828,-14.580733,-0.062436636,21.247183,-6.2960922,-0.41822629
706.94,1.9628557,-0.48287681,9.4970524,13.409982,-78.318207,-1.4101298,-0.20748369,-6.9017382,-140.55025,146.58614,-75.552619,-58.153821,-16.86689,-14.581654,0.13064419,21.258568,-6.5512462,-0.44182233
706.95,2.0476967,-0.55143871,10.285747,13.602239,-81.280315,-1.575674,-0.079126297,-7.7079519,-140.5577,146.40505,-75.698363,-58.182335,-16.880278,-14.581332,0.32976858,21.276455,-6.8205133,-0.4839562
706.96,2.2943622,-0.25867013,11.047845,14.402555,-83.615337,-2.4664558,0.056595586,-8.5301557,-140.57211,146.22221,-75.843608,-58.152011,-16.887296,-14.579877,0.53553245,21.2925,-7.0883846,-0.51668963
706.97,2.5181287,0.033381982,11.87547,15.985672,-85.637327,-4.2385601,0.20726919,-9.3750317,-140.60008,146.03795,-75.989693,-58.165103,-16.889927,-14.581165,0.74883492,21.312521,-7.3595549,-0.52770779
706.98,2.7984641,0.10388304,12.642385,17.077781,-87.111642,-5.904888,0.38989087,-10.24877,-140.65944,145.85406,-76.138936,-58.216202,-16.894606,-14.590756,0.97508669,21.34217,-7.6268746,-0.49457319
706.99,3.0084152,0.018044783,13.334333,17.122913,-87.511701,-6.9486889,0.59322518,-11.129459,-140.74676,145.66981,-76.288843,-58.247229,-16.897764,-14.592171,1.2073871,21.3692,-7.8861657,-0.45181476
707,3.1475189,0.080252445,14.079565,16.133297,-86.473996,-7.4763181,0.77796733,-12.006231,-140.83026,145.48446,-76.437889,-58.252008,-16.901935,-14.590393,1.4436183,21.39867,-8.1329506,-0.42251695
707.01,3.4149413,0.36421989,14.785041,15.137096,-84.796384,-8.1679752,0.94689404,-12.868212,-140.91438,145.29946,-76.586645,-58.286662,-16.904158,-14.588129,1.6879766,21.42953,-8.3451575,-0.38774979
707.02,3.6121655,0.63760216,15.236008,14.926098,-83.048662,-9.5019769,1.1116873,-13.697825,-141.01674,145.11421,-76.735628,-58.350112,-16.899819,-14.592282,1.9465356,21.464959,-8.4904758,-0.30899915
707.03,3.6663547,0.48205089,15.393419,15.658376,-80.905,-10.422197,1.2933322,-14.516127,-141.14405,144.92788,-76.883991,-58.31089,-16.89558,-14.595882,2.2054427,21.504384,-8.6270436,-0.21365031
707.04,3.5895876,0.076253859,15.348711,16.664088,-78.429226,-10.38607,1.4878775,-15.324495,-141.28809,144.74178,-77.032116,-58.272997,-16.891493,-14.596214,2.4588637,21.545758,-8.7714443,-0.11351429
707.05,3.4626548,-0.12993113,15.502074,17.529934,-75.011823,-9.8115281,1.700936,-16.087209,-141.41201,144.55508,-77.179896,-58.255261,-16.892236,-14.581578,2.7134054,21.586738,-8.8676979,-0.077189343
707.06,3.4593315,-0.058526284,15.723309,18.247797,-71.465027,-9.4731491,1.9105172,-16.819095,-141.52663,144.36862,-77.327072,-58.237505,-16.888308,-14.567875,2.9697431,21.628301,-8.9304455,-0.040729128
707.07,3.4487639,0.15742622,15.799656,18.175354,-67.407556,-10.118871,2.1312176,-17.503396,-141.65049,144.18382,-77.473871,-58.216545,-16.87761,-14.55631,3.2322078,21.668081,-8.9313499,0.022212357
707.08,3.324123,0.092013586,15.608383,17.672481,-62.855599,-11.060379,2.3642338,-18.171829,-141.78771,143.99963,-77.620274,-58.138238,-16.868537,-14.547074,3.4919236,21.712889,-8.9283322,0.097643667
707.09,3.1974362,-0.22829728,15.172571,16.588234,-58.264338,-11.620107,2.5820783,-18.759912,-141.9428,143.81712,-77.766703,-58.088278,-16.858428,-14.52964,3.7477773,21.753571,-8.8557661,0.18239531
707.1,2.9666434,-0.44838709,14.724036,15.356365,-53.93752,-11.906872,2.7922742,-19.308094,-142.09722,143.63567,-77.913265,-58.064785,-16.848349,-14.507098,3.9948438,21.792789,-8.7674109,0.25895999
707.11,2.7778254,-0.34184596,14.215075,14.534348,-50.705835,-12.109754,2.9874935,-19.819504,-142.24589,143.45383,-78.059713,-58.013111,-16.843625,-14.484131,4.2393294,21.839076,-8.6535559,0.32263007
707.12,2.7396826,-0.010047482,13.532181,13.604706,-47.989509,-12.234939,3.1829771,-20.306885,-142.40437,143.27206,-78.206478,-57.963581,-16.830939,-14.461176,4.4784588,21.88107,-8.5306036,0.40990593
707.13,2.6340533,0.17681525,12.756636,12.354496,-45.882693,-11.95908,3.3787012,-20.760815,-142.57181,143.08972,-78.354412,-57.927543,-16.813966,-14.443141,4.7102971,21.922226,-8.3963591,0.52642431
707.14,2.620462,-0.041723973,12.037954,10.726553,-44.047788,-10.734296,3.551877,-21.199293,-142.72697,142.90764,-78.502548,-57.870132,-16.802975,-14.433431,4.9310256,21.969131,-8.2812772,0.64694882
707.15,2.5440883,-0.48467568,11.416027,9.2022411,-41.786041,-9.0001229,3.6974911,-21.628546,-142.86648,142.72504,-78.650784,-57.791878,-16.793796,-14.413507,5.1462039,22.012614,-8.1688327,0.73293316
707.16,2.3436815,-0.62703803,10.655049,8.3315539,-37.406901,-7.667891,3.819475,-22.038415,-142.97665,142.54284,-78.798493,-57.700126,-16.789178,-14.387777,5.3579925,22.056051,-8.0442119,0.7763279
707.17,2.3119156,-0.31400665,9.6680234,8.0501566,-31.312398,-7.1328288,3.9351938,-22.397606,-143.07371,142.36232,-78.945721,-57.62672,-16.785069,-14.362863,5.5618518,22.098466,-7.8898914,0.81331943
707.18,2.3017272,0.14912105,8.6737023,7.8134497,-25.337926,-7.0824568,4.0537078,-22.65562,-143.16934,142.18372,-79.092461,-57.543807,-16.776344,-14.351916,5.7483077,22.140538,-7.6842583,0.89108296
707.19,2.0882376,0.17690415,7.3961353,6.5280745,-19.148417,-5.8518578,4.1728211,-22.857431,-143.27017,142.00725,-79.238661,-57.374906,-16.769651,-14.347318,5.9304993,22.183739,-7.4369671,0.99004709
707.2,1.728339,-0.1896925,6.1425418,5.1477934,-13.617693,-4.2929772,4.275492,-23.047229,-143.3575,141.83144,-79.384492,-57.234453,-16.763126,-14.341254,6.1081785,22.226194,-7.1889743,1.0760238
707.21,1.1643667,-0.42831571,4.882918,4.3183888,-8.0643946,-3.3155832,4.3022033,-23.135681,-143.37097,141.65449,-79.530045,-57.167392,-16.764979,-14.326369,6.2531507,22.265025,-6.9172518,1.069414
707.22,0.85517004,-0.39463162,3.8735484,4.5625189,-2.8423615,-3.6321634,4.3580476,-23.179823,-143.40564,141.47758,-79.676029,-57.019977,-16.766479,-14.31394,6.3921541,22.302979,-6.6195559,1.0882785
707.23,0.75778307,-0.097779711,2.7994245,5.1561875,1.7380627,-4.5482606,4.4306812,-23.18079,-143.45839,141.29969,-79.823338,-56.880917,-16.759264,-14.305062,6.5241163,22.334625,-6.2963399,1.1475287
707.24,0.61259164,-0.027171254,1.2974279,4.7825346,6.5082117,-3.9293428,4.5213802,-23.152453,-143.52233,141.124,-79.970808,-56.731218,-16.75834,-14.302944,6.6560994,22.371616,-5.9502864,1.2263761
707.25,0.53513758,-0.24151625,-0.49833412,3.9140822,11.059968,-2.040678,4.5722953,-23.04513,-143.55166,140.94858,-80.118076,-56.598038,-16.763086,-14.307831,6.754424,22.407264,-5.6124148,1.2827694
707.26,0.22834604,-0.48661379,-2.088459,2.935782,14.585807,0.083390153,4.5990639,-22.907924,-143.54396,140.77368,-80.265071,-56.552919,-16.77111,-14.309909,6.838689,22.439937,-5.2767698,1.2972195
707.27,0.12719933,-0.5380804,-3.5128151,2.225381,17.281438,1.2313084,4.6123459,-22.743808,-143.51037,140.59903,-80.411463,-56.522954,-16.786938,-14.314824,6.909801,22.475496,-4.9497417,1.2820306
707.28,0.14056071,-0.37954736,-5.0146746,1.3815595,19.922199,1.5300234,4.6220089,-22.576532,-143.4752,140.42353,-80.557561,-56.4345,-16.797553,-14.317777,6.9754574,22.504828,-4.6293489,1.2682386
707.29,0.018253955,-0.099611909,-6.4251604,0.47747833,22.962084,1.9547084,4.6174044,-22.354491,-143.4443,140.2483,-80.703447,-56.288018,-16.817216,-14.338097,7.015327,22.540864,-4.3306076,1.2809654
707.3,-0.010583936,0.080855177,-7.7677141,-0.45068269,26.270205,3.356178,4.6006857,-22.115848,-143.40769,140.07335,-80.849836,-56.136894,-16.837988,-14.360827,7.0465588,22.575743,-4.0372732,1.2936676
707.31,-0.072632048,0.037700474,-8.874164,-1.0413681,29.253758,5.4054005,4.5691902,-21.837591,-143.33923,139.89846,-80.996511,-56.026923,-16.852929,-14.383438,7.0682924,22.602552,-3.7214749,1.2898641
707.32,-0.18817852,-0.17164517,-10.385845,-1.2029627,33.8187,7.1015228,4.5136409,-21.539042,-143.23412,139.72339,-81.142901,-55.949062,-16.875337,-14.410177,7.0807853,22.63371,-3.4105608,1.2492786
707.33,-0.34913886,-0.39691185,-12.085154,-1.6654512,38.990845,7.9789472,4.4552496,-21.206197,-143.11612,139.54741,-81.289298,-55.858331,-16.905534,-14.439754,7.0766093,22.667853,-3.1108202,1.1877411
707.34,-0.68195072,-0.432821,-13.64216,-2.3678208,44.194789,8.353997,4.4061891,-20.773696,-142.99624,139.37233,-81.436049,-55.745744,-16.937867,-14.467378,7.0468825,22.692168,-2.7709982,1.1218635
707.35,-0.99511351,-0.28784754,-15.052844,-3.3262531,48.632973,9.0535858,4.3275149,-20.30754,-142.86979,139.19748,-81.583078,-55.643078,-16.967343,-14.498047,7.0061614,22.712349,-2.4229155,1.0624684
707.36,-1.0216591,-0.1690057,-16.634258,-3.8940566,52.56441,10.656396,4.2377128,-19.817055,-142.73133,139.02217,-81.730598,-55.569273,-16.993558,-14.532076,6.9569333,22.730477,-2.0710295,1.0034839
707.37,-0.90008911,-0.25260682,-18.177099,-3.7136314,56.769373,12.537993,4.1392626,-19.293715,-142.57261,138.84633,-81.878044,-55.518366,-17.022652,-14.570459,6.8898066,22.748946,-1.7324133,0.92657529
707.38,-0.72981426,-0.58148445,-19.501594,-3.6759633,60.215141,14.155915,4.0457286,-18.698692,-142.37457,138.6689,-82.024682,-55.433557,-17.06348,-14.614489,6.7968669,22.773209,-1.3913372,0.80008693
707.39,-0.58878345,-0.98823957,-20.506659,-4.0856453,62.283724,15.458061,3.9492153,-18.080668,-142.1696,138.49046,-82.171324,-55.284437,-17.104384,-14.655345,6.7047752,22.796259,-1.0224983,0.65992879
707.4,-0.45248995,-1.1582082,-21.623309,-4.3401777,63.450264,16.395445,3.8391938,-17.470054,-141.96386,138.31197,-82.318511,-55.189975,-17.148611,-14.690962,6.6047962,22.818081,-0.67901993,0.50074669
707.41,-0.36629385,-1.0079362,-23.118012,-3.3128183,64.883981,16.713647,3.7169497,-16.854197,-141.7418,138.1331,-82.465886,-55.113303,-17.196203,-14.726999,6.4915427,22.840258,-0.3633244,0.3176274
707.42,-0.41211755,-0.51583352,-24.361852,-1.4203224,66.88693,16.476786,3.6213367,-16.201203,-141.50869,137.95387,-82.613702,-55.017982,-17.246806,-14.776518,6.354021,22.866633,-0.076983766,0.14224432
707.43,-0.55843512,-0.23076893,-25.290609,-0.9827046,68.407955,15.847446,3.5763937,-15.532148,-141.30522,137.77472,-82.763306,-54.951239,-17.288605,-14.827922,6.20745,22.885961,0.20505876,0.014441798
707.44,-0.81208879,-0.074795419,-25.761682,-1.7423635,68.982007,14.965386,3.5373766,-14.84596,-141.1042,137.59518,-82.914182,-54.896981,-17.320303,-14.87901,6.0624182,22.898136,0.51320819,-0.092392728
707.45,-0.79123478,-0.043412509,-26.109529,-2.7114029,69.216175,14.304249,3.4304739,-14.167446,-140.90177,137.41395,-83.065289,-54.87414,-17.36013,-14.922552,5.903961,22.91114,0.78125413,-0.23572826
707.46,-0.58549905,-0.028595384,-26.437779,-2.9627144,69.141739,13.757544,3.3529273,-13.486731,-140.71895,137.23187,-83.217427,-54.88046,-17.388976,-14.969792,5.7430393,22.918631,1.0471971,-0.33710594
707.47,-0.35125212,0.15793185,-26.632104,-1.5226848,68.759885,13.008168,3.2998094,-12.799999,-140.54745,137.04885,-83.369915,-54.877718,-17.423824,-15.01808,5.5841783,22.933082,1.3210474,-0.43695811
707.48,-0.15888852,0.029912598,-26.932533,0.55642091,67.204206,12.106633,3.2407433,-12.118945,-140.36617,136.8647,-83.522736,-54.920209,-17.456537,-15.06689,5.4222088,22.949172,1.5817947,-0.54573469
707.49,-0.22248051,-0.13083275,-27.150704,3.2472777,65.102318,11.466848,3.2175615,-11.45655,-140.20865,136.68104,-83.67642,-54.971851,-17.486472,-15.115306,5.2547504,22.962558,1.8114565,-0.62879193
707.5,-0.34475639,-0.27606969,-27.213286,6.5248928,63.300936,10.836768,3.2499154,-10.838154,-140.07407,136.49747,-83.829746,-54.99107,-17.518829,-15.155544,5.0820092,22.972362,1.987706,-0.71398852
707.51,-0.40535582,-0.14272351,-27.219189,10.49989,62.849558,9.4493195,3.3031504,-10.223004,-139.92069,136.31309,-83.982833,-54.978935,-17.546023,-15.192373,4.9137722,22.979581,2.1763721,-0.81713881
707.52,-0.51053885,0.19630806,-27.159923,13.385972,63.404304,7.5583996,3.3860071,-9.6067585,-139.77519,136.12931,-84.137045,-54.939098,-17.569042,-15.230238,4.745009,22.984432,2.3665744,-0.90052772
707.53,-0.52449267,0.17845926,-27.258855,13.749299,64.235254,5.8115504,3.5558423,-8.9624519,-139.6927,135.9458,-84.291574,-54.926508,-17.584598,-15.275051,4.5726673,22.989057,2.5728192,-0.8933805
707.54,-0.57662849,-0.007411108,-27.212296,12.43888,65.208679,4.8457191,3.6953908,-8.3260971,-139.61296,135.76159,-84.445127,-54.886966,-17.594597,-15.312666,4.403011,22.987954,2.781539,-0.89303352
707.55,-0.61952328,-0.15536104,-27.054996,10.328502,65.576305,4.5984735,3.7584545,-7.6755285,-139.50704,135.5752,-84.597462,-54.854359,-17.614737,-15.342566,4.2281743,22.993933,2.9917905,-0.95857683
707.56,-0.45115095,-0.017513505,-27.119736,8.2151918,65.046669,3.3795712,3.8413905,-7.011913,-139.41334,135.38919,-84.751048,-54.853102,-17.625796,-15.371829,4.0599111,22.99596,3.2328911,-0.9935118
707.57,-0.48705001,0.39805974,-27.174726,6.3414459,62.789683,1.2761957,3.9391761,-6.3627206,-139.34422,135.20453,-84.905507,-54.844444,-17.630591,-15.404293,3.8924746,22.994919,3.4609301,-0.98517519
707.58,-0.51459055,0.52502618,-27.403246,2.9605356,59.348132,-0.12502514,3.9671235,-5.7485942,-139.30506,135.02096,-85.060728,-54.875519,-17.636362,-15.442806,3.7157158,22.997363,3.6253293,-0.94290192
707.59,-0.47429172,0.37285444,-27.462428,-0.78771772,56.189856,-0.14849537,3.9804133,-5.1791908,-139.28182,134.83816,-85.216568,-54.883423,-17.630703,-15.474322,3.5420237,22.987208,3.7565468,-0.88193279
707.6,-0.49688052,0.19183839,-27.318141,-2.8149781,54.284317,0.58059479,3.9482538,-4.6427708,-139.24602,134.65414,-85.372212,-54.82963,-17.630919,-15.500485,3.3649234,22.979313,3.8474224,-0.86160503
707.61,-0.19050796,0.10044567,-27.318769,-3.9009627,53.913195,1.4384551,3.8926083,-4.1122601,-139.18673,134.46888,-85.527714,-54.759753,-17.634788,-15.526621,3.1930773,22.976463,3.9459438,-0.87387192
707.62,0.069369126,0.24428586,-27.263167,-3.9534794,54.15838,1.96678,3.8533054,-3.5761588,-139.13683,134.28274,-85.684884,-54.691084,-17.63162,-15.550893,3.0208382,22.968156,4.0502495,-0.86777275
707.63,0.13597717,0.18941634,-27.355497,-3.2816857,55.320428,2.5138216,3.8146032,-3.02791,-139.08088,134.09485,-85.8451,-54.663725,-17.633232,-15.58079,2.844779,22.96848,4.154726,-0.86443031
707.64,0.14211344,-0.039358263,-27.395336,-1.9247144,56.885927,3.3887443,3.772188,-2.489727,-139.01818,133.90762,-86.005346,-54.658154,-17.630451,-15.609628,2.672815,22.965469,4.2608371,-0.8621555
707.65,-0.095688477,-0.17233029,-27.431482,0.55602542,57.975492,3.7690802,3.753134,-1.9038987,-138.93607,133.71921,-86.16504,-54.656366,-17.629215,-15.624883,2.4956927,22.95773,4.4069267,-0.90691309
707.66,-0.1410122,-0.20612034,-27.545633,3.3471256,58.396573,3.7276048,3.772925,-1.3112256,-138.85189,133.53059,-86.324681,-54.629062,-17.626051,-15.639214,2.3208269,22.950124,4.5662427,-0.94939678
707.67,-0.091128439,0.091058655,-27.632554,4.6860327,56.731778,3.2887307,3.8295598,-0.73708817,-138.78452,133.34276,-86.484055,-54.584617,-17.612657,-15.654154,2.142833,22.935111,4.6993069,-0.95610036
707.68,-0.058107582,0.30415088,-27.629653,4.4366587,54.448978,3.0611295,3.8922614,-0.17200262,-138.71445,133.15557,-86.643232,-54.52132,-17.603887,-15.67158,1.9649722,22.92581,4.8226378,-0.96753125
707.69,-0.047862701,0.17282461,-27.570338,3.4067542,52.445534,3.3147189,3.9229484,0.34579351,-138.6511,132.96905,-86.802218,-54.468357,-17.586145,-15.690088,1.7856761,22.911091,4.8940099,-0.96116336
707.7,-0.17836308,0.043830042,-27.397392,2.7645322,50.921646,3.6229376,3.9468518,0.85324096,-138.58186,132.78297,-86.961514,-54.434801,-17.568318,-15.703705,1.6125123,22.895297,4.9711737,-0.96911485
707.71,-0.21739956,-0.039028288,-27.147238,3.0598256,50.235416,3.9129038,3.97471,1.3551615,-138.50649,132.59688,-87.120533,-54.378901,-17.554555,-15.70825,1.4348732,22.87738,5.0338121,-1.0082743
707.72,-0.040804804,-0.012634637,-27.094238,3.2373783,49.444209,4.0324612,4.0100565,1.8508964,-138.43067,132.41101,-87.280642,-54.355971,-17.533972,-15.715527,1.2646299,22.858143,5.1074345,-1.0285229
707.73,0.10885517,0.16697424,-27.090409,2.3092063,48.758051,4.3043571,4.0530922,2.3391232,-138.35707,132.22496,-87.4429,-54.327561,-17.510259,-15.724924,1.096465,22.83831,5.1774873,-1.0345446
